symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence,prediction,anomaly_score,anomaly
SOLUSDT,2026-07-16 12:18:00+00:00,1334,6754.914,5.063653673163418,76.08,76.09,0.0131440588853905,6714.3009999999995,40.613,0.9879752725201236,9.399695405992109,1.8563069302723132,0.5487256371814093,1.0,22.233333333333334,0.018754688672168,675491.3999996544,-1,-0.026277533564997957,True
ETHUSDT,2026-07-05 09:26:00+00:00,10855,4021.9739,0.3705180930446798,1763.11,1763.43,0.0181497467543241,1954.1864,2067.7875,-0.0282451111878174,1.089513374053412,2.940513282632139,0.8824504836480884,1.0,180.91666666666663,0.1604938271604938,12568.66843749357,-1,-0.026255491453430313,True
SOLUSDT,2026-07-26 11:43:00+00:00,1277,6969.701,5.45787079091621,74.99,74.98,-0.0133351113481676,3109.788,3859.913,-0.1076265681985497,15.922954949512388,2.917429810909725,0.7533281127642913,1.0,21.283333333333335,0.0493730407523511,696970.1000006339,-1,-0.026012727498315846,True
SOLUSDT,2026-07-01 22:24:00+00:00,1562,10610.988,6.793206145966709,78.68,78.74,0.0762582613116269,9103.941,1507.047,0.7159459609227719,41.71010231536227,6.139972999365928,0.8066581306017926,1.0,26.033333333333335,0.0429212043561819,176849.80000003515,-1,-0.025959019221087565,True
SOLUSDT,2026-07-09 07:39:00+00:00,904,7532.032,8.331893805309734,78.17,78.28,0.1407189458871682,6176.372,1355.66,0.640028082727211,43.71912002548386,5.247200822173539,0.7212389380530974,1.0,15.066666666666666,0.0553709856035437,68473.01818181854,-1,-0.025951349035898907,True
SOLUSDT,2026-07-15 06:34:00+00:00,1851,8555.982,4.622356564019449,78.58,78.62,0.0509035377958847,4184.139,4371.843,-0.0219383350736361,19.532167545742475,4.225586510954479,0.8292814694759589,1.0,30.85,0.0324324324324324,213899.54999996655,-1,-0.02594178921052548,True
SOLUSDT,2026-07-02 09:29:00+00:00,700,6589.086,9.41298,78.87,78.82,-0.063395460885015,2807.443,3781.643,-0.1478505516546604,43.026094838111874,4.570932354909059,0.7085714285714285,1.0,11.666666666666666,0.0543633762517882,131781.71999997005,-1,-0.02588305618886433,True
ETHUSDT,2026-07-15 12:51:00+00:00,16745,3130.3202,0.18694059122126,1910.41,1916.7,0.3292486953062412,2024.437,1105.8832,0.29343764896639,0.7353023749064117,3.933347862563026,0.8743505524037026,0.9982084204240071,279.0833333333333,0.0403129479216435,497.6661685214655,-1,-0.02583522320811238,True
ETHUSDT,2026-07-17 13:36:00+00:00,16679,1965.801,0.1178608429761976,1809.26,1806.16,-0.1713407691542348,540.9462,1424.8548,-0.4496429699649151,0.8467961714061863,7.184711648271509,0.9341687151507884,0.9993404880388512,277.98333333333335,0.0149298477035615,634.1293548387282,-1,-0.025733007146381492,True
SOLUSDT,2026-07-10 14:55:00+00:00,1773,8629.002,4.866893401015228,77.97,78.05,0.102603565473898,3586.805,5042.197,-0.1686628418906381,27.282396341294987,5.605710685096146,0.8150028200789622,1.0,29.55,0.028216704288939,107862.52500000232,-1,-0.025672524245845985,True
SOLUSDT,2026-07-04 11:49:00+00:00,292,3817.013,13.071962328767125,81.85,81.86,0.0122174709835126,1958.361,1858.652,0.0261222584256327,96.89466484457346,7.412403922809655,0.6643835616438356,1.0,4.866666666666666,0.0893470790378006,381701.2999998047,-1,-0.025561913593526553,True
SOLUSDT,2026-07-30 20:30:00+00:00,1658,8765.898,5.287031363088057,74.58,74.53,-0.0670421024403287,5131.429,3634.469,0.1707708668296163,18.33849620764299,3.468580938572646,0.8051869722557298,1.0,27.633333333333333,0.0350030175015087,175317.96000000997,-1,-0.025558253126064412,True
ETHUSDT,2026-07-27 14:37:00+00:00,18996,2325.4425,0.1224174826279216,1930.29,1925.66,-0.2398603318672262,716.3194,1609.1231,-0.3839285211309245,0.7620184359997998,6.224751723705143,0.92877447883765,0.9966308696567698,316.6,0.0212161095025006,502.2553995680474,-1,-0.025533611081408836,True
SOLUSDT,2026-07-22 04:14:00+00:00,230,4448.394,19.340843478260872,78.12,78.08,-0.0512032770097366,340.61400000000003,4107.78,-0.8468597880493498,57.52377302272647,2.9742122202365815,0.5869565217391305,1.0,3.8333333333333335,0.1266375545851528,111209.84999998262,-1,-0.02549952204505912,True
SOLUSDT,2026-07-14 15:31:00+00:00,2649,9289.203,3.506682899207248,77.47,77.67,0.2581644507551347,5664.672,3624.531,0.2196249775142172,19.448906618585852,5.5462404721518,0.806719516798792,1.0,44.15,0.0336102719033232,46446.01499999934,-1,-0.025491910376422844,True
SOLUSDT,2026-07-13 03:51:00+00:00,471,3412.931,7.246138004246284,75.91,75.84,-0.0922144644974221,114.9,3298.031,-0.9326678447352144,95.9804360596474,13.245736694968029,0.7834394904458599,1.0,7.85,0.0446808510638297,48756.15714286189,-1,-0.0254107485820122,True
ETHUSDT,2026-07-03 20:35:00+00:00,14967,2963.4384,0.1979981559430747,1756.63,1761.29,0.2652806794828651,1771.6868,1191.7516,0.1956967285029444,1.4215088065994117,7.179404271866557,0.8942339814258035,0.99812921761208,249.45,0.0255913403715087,635.9309871244834,-1,-0.02525160350346023,True
