symbol,timestamp,trade_count,total_volume,average_trade_size,first_price,last_price,price_change_percent,buy_volume,sell_volume,volume_imbalance,trade_size_std,trade_size_cv,repeated_size_ratio,repeated_price_ratio,trade_rate,buy_sell_alternation,price_volume_divergence
ETHUSDT,2026-07-12T00:12:00+00:00,888,148.0345,0.16670551801801803,1787.19,1787.1,-0.005035838383168298,66.3501,81.6844,-0.10358598840135237,0.8012558230009029,4.806414523808988,0.8400900900900901,0.9921171171171171,14.8,0.05636978579481398,1644.8277777751184
ETHUSDT,2026-07-12T00:13:00+00:00,1165,173.4419,0.14887716738197426,1787.09,1786.77,-0.017906205059618506,74.6651,98.7768,-0.13901888759290573,0.5783654351632934,3.884849808294517,0.8283261802575107,0.9879828326180258,19.416666666666668,0.03006872852233677,542.0059375001078
ETHUSDT,2026-07-12T00:14:00+00:00,1622,242.5982,0.14956732429099875,1786.76,1784.14,-0.14663413105284934,112.311,130.2872,-0.07409865365860095,0.7231648768550021,4.835045891761824,0.8477188655980271,0.969173859432799,27.033333333333335,0.0351634793337446,92.59473282443133
ETHUSDT,2026-07-12T00:15:00+00:00,2693,203.3656,0.07551637578908281,1784.14,1785.95,0.10144943782438291,134.6624,68.7032,0.32433803947176904,0.41721064615422193,5.524770512285852,0.9101373932417378,0.9881173412551059,44.88333333333333,0.024145616641901933,112.35668508287631
ETHUSDT,2026-07-12T00:16:00+00:00,1280,95.6644,0.0747378125,1785.93,1786.84,0.05095384477554297,39.3825,56.2819,-0.17665296599361935,0.44404533986348305,5.941374586839601,0.8859375,0.975,21.333333333333332,0.040656763096168884,105.12571428573109
ETHUSDT,2026-07-12T00:17:00+00:00,1495,135.6799,0.09075578595317726,1786.83,1786.28,-0.030780768176041067,53.2897,82.39020000000001,-0.2144790790677175,0.4929757694132122,5.4318935617785105,0.8862876254180602,0.9926421404682274,24.916666666666668,0.040829986613119144,246.69072727274767
ETHUSDT,2026-07-12T00:18:00+00:00,1675,172.7307,0.10312280597014926,1786.28,1786.65,0.020713437982853654,88.6759,84.0548,0.02675320600217563,0.5724279120322517,5.550934215249644,0.8847761194029851,0.9958208955223881,27.916666666666668,0.03942652329749104,466.8397297295806
ETHUSDT,2026-07-12T00:19:00+00:00,989,117.7541,0.11906380182002022,1786.65,1787.14,0.02742562897042001,50.0545,67.6996,-0.14984701169640807,0.5814092665122746,4.883174043032384,0.8452982810920121,0.9777553083923155,16.483333333333334,0.05465587044534413,240.3144897959139
ETHUSDT,2026-07-12T00:20:00+00:00,571,30.2913,0.05304956217162872,1787.14,1787.77,0.03525185491902603,20.1615,10.1298,0.3311742975705896,0.31868953127816924,6.007392299433654,0.8476357267950964,0.9754816112084063,9.516666666666667,0.05087719298245614,48.08142857143759
ETHUSDT,2026-07-12T00:21:00+00:00,1392,249.7805,0.1794400143678161,1787.77,1789.77,0.11187121385860598,206.2306,43.5499,0.6512946366910147,1.0425083964689528,5.8097877451793964,0.8714080459770115,0.9820402298850575,23.2,0.03666427030913012,124.89025
ETHUSDT,2026-07-12T00:22:00+00:00,1231,348.1215,0.28279569455727055,1789.78,1788.95,-0.0463744147325329,281.244,66.8775,0.6157806972565614,1.6067950580351447,5.681822916542824,0.8529650690495532,0.9926888708367181,20.516666666666666,0.022764227642276424,419.4234939759404
ETHUSDT,2026-07-12T00:23:00+00:00,1057,80.57770000000001,0.07623245033112583,1788.95,1789.56,0.03409821403616087,47.1268,33.4509,0.16972313679839465,0.38174544925567644,5.007650253894688,0.8609271523178808,0.9943235572374646,17.616666666666667,0.038825757575757576,132.0945901639561
ETHUSDT,2026-07-12T00:24:00+00:00,1536,221.2688,0.14405520833333332,1789.56,1787.99,-0.08773106238404615,134.8367,86.4321,0.21875926474948118,0.7949501189761229,5.518371242341102,0.8600260416666666,0.9752604166666666,25.6,0.024104234527687295,140.9355414012796
ETHUSDT,2026-07-12T00:25:00+00:00,1503,91.1127,0.06062055888223553,1787.98,1788.48,0.027964518618776493,47.9623,43.1504,0.05281261558487457,0.39228121852052567,6.471092080866334,0.9075182967398536,0.9993346640053227,25.05,0.023968042609853527,182.2254
ETHUSDT,2026-07-12T00:26:00+00:00,534,40.9038,0.07659887640449438,1788.49,1789.14,0.03634350765171127,30.2019,10.7019,0.47672832352984323,0.28982751019317754,3.78370445883162,0.8520599250936329,0.9850187265917603,8.9,0.0600375234521576,62.928923076914266
